ID	Node1	Node2	Length	Diameter	Roughness	MinorLoss	Status
LINK-12821	JUNCTION-10148	JUNCTION-10149	207.600000	8.000000	140	0.000000	Open	
LINK-12822	JUNCTION-10150	JUNCTION-10151	541.700000	8.000000	140	0.000000	Open	
LINK-12823	JUNCTION-10153	JUNCTION-9879	342.200000	8.000000	140	0.000000	Open	
LINK-12824	JUNCTION-10154	JUNCTION-10143	100.200000	2.000000	140	0.000000	Open	
LINK-12825	JUNCTION-10155	JUNCTION-9759	279.600000	6.000000	140	0.000000	Open	
LINK-12826	JUNCTION-9756	JUNCTION-10155	33.200000	6.000000	140	0.000000	Open	
LINK-12827	JUNCTION-11612	JUNCTION-11834	44.100000	8.000000	140	0.000000	Open	
LINK-12828	JUNCTION-12012	JUNCTION-12023	869.900000	4.000000	140	0.000000	Open	
LINK-12829	JUNCTION-9759	JUNCTION-10156	610.600000	2.000000	140	0.000000	Open	
LINK-12830	JUNCTION-10156	JUNCTION-10154	750.200000	4.000000	140	0.000000	Open	
LINK-12831	JUNCTION-10143	JUNCTION-10157	267.500000	2.000000	140	0.000000	Open	
LINK-12832	JUNCTION-9862	JUNCTION-10154	980.000000	4.000000	140	0.000000	Open	
LINK-12833	JUNCTION-10158	JUNCTION-10155	655.000000	6.000000	140	0.000000	Open	
LINK-12834	JUNCTION-10059	JUNCTION-10159	474.300000	6.000000	140	0.000000	Open	
LINK-12835	JUNCTION-10159	JUNCTION-10160	670.000000	6.000000	140	0.000000	Open	
LINK-12836	JUNCTION-4340	JUNCTION-10161	506.100000	8.000000	140	0.000000	Open	
LINK-12837	JUNCTION-9874	JUNCTION-4341	2484.900000	18.000000	140	0.000000	Open	
LINK-12838	JUNCTION-10162	JUNCTION-10061	553.800000	6.000000	140	0.000000	Open	
LINK-12839	JUNCTION-12034	JUNCTION-12045	418.400000	6.000000	140	0.000000	Open	
LINK-12840	JUNCTION-10164	JUNCTION-10165	168.600000	6.000000	140	0.000000	Open	
LINK-12841	JUNCTION-10165	JUNCTION-10166	158.400000	4.000000	140	0.000000	Open	
LINK-12842	JUNCTION-10162	JUNCTION-10062	570.400000	6.000000	140	0.000000	Open	
LINK-12843	JUNCTION-10167	JUNCTION-10168	157.200000	8.000000	140	0.000000	Open	
LINK-12844	JUNCTION-10168	JUNCTION-10064	419.200000	8.000000	140	0.000000	Open	
LINK-12845	JUNCTION-10169	JUNCTION-10167	303.700000	6.000000	140	0.000000	Open	
LINK-12846	JUNCTION-10140	JUNCTION-10170	257.100000	2.000000	140	0.000000	Open	
LINK-12847	JUNCTION-10164	JUNCTION-10062	291.200000	8.000000	140	0.000000	Open	
LINK-12848	JUNCTION-10134	JUNCTION-10164	147.000000	8.000000	140	0.000000	Open	
LINK-12849	JUNCTION-10150	JUNCTION-10171	443.600000	6.000000	140	0.000000	Open	
LINK-12850	JUNCTION-12045	JUNCTION-12057	329.000000	6.000000	140	0.000000	Open	
LINK-12851	JUNCTION-10172	JUNCTION-10173	309.400000	4.000000	140	0.000000	Open	
LINK-12852	JUNCTION-10171	JUNCTION-10172	431.400000	6.000000	140	0.000000	Open	
LINK-12853	JUNCTION-10175	JUNCTION-10167	347.500000	8.000000	140	0.000000	Open	
LINK-12854	JUNCTION-10176	JUNCTION-10177	357.200000	8.000000	140	0.000000	Open	
LINK-12855	JUNCTION-10178	JUNCTION-10175	389.200000	8.000000	140	0.000000	Open	
LINK-12856	JUNCTION-10150	JUNCTION-10178	272.000000	8.000000	140	0.000000	Open	
LINK-12857	JUNCTION-10172	JUNCTION-10178	610.900000	6.000000	140	0.000000	Open	
LINK-12858	JUNCTION-10179	JUNCTION-10180	330.700000	8.000000	140	0.000000	Open	
LINK-12859	JUNCTION-10127	JUNCTION-10168	132.400000	8.000000	140	0.000000	Open	
LINK-12860	JUNCTION-10151	JUNCTION-10149	483.300000	8.000000	140	0.000000	Open	
LINK-12861	JUNCTION-12068	JUNCTION-12045	201.500000	6.000000	140	0.000000	Open	
LINK-12862	JUNCTION-10181	JUNCTION-10149	187.200000	8.000000	140	0.000000	Open	
LINK-12863	JUNCTION-10180	JUNCTION-10181	188.500000	8.000000	140	0.000000	Open	
LINK-12864	JUNCTION-10179	JUNCTION-10176	429.400000	8.000000	140	0.000000	Open	
LINK-12865	JUNCTION-10177	JUNCTION-10179	571.800000	8.000000	140	0.000000	Open	
LINK-12866	JUNCTION-10182	JUNCTION-10183	531.900000	8.000000	140	0.000000	Open	
LINK-12867	JUNCTION-10180	JUNCTION-10183	293.500000	8.000000	140	0.000000	Open	
LINK-12868	JUNCTION-10184	JUNCTION-10135	896.700000	8.000000	140	0.000000	Open	
LINK-12869	JUNCTION-10127	JUNCTION-10184	543.000000	8.000000	140	0.000000	Open	
LINK-12870	JUNCTION-10187	JUNCTION-10188	255.400000	6.000000	140	0.000000	Open	
LINK-12871	JUNCTION-10189	JUNCTION-10190	297.100000	8.000000	140	0.000000	Open	
LINK-12872	JUNCTION-12079	JUNCTION-12068	417.800000	8.000000	140	0.000000	Open	
LINK-12873	JUNCTION-10191	JUNCTION-10187	263.600000	6.000000	140	0.000000	Open	
LINK-12874	JUNCTION-10188	JUNCTION-10189	313.400000	6.000000	140	0.000000	Open	
LINK-12875	JUNCTION-10146	JUNCTION-10192	473.900000	6.000000	140	0.000000	Open	
LINK-12876	JUNCTION-10193	JUNCTION-10194	162.300000	8.000000	140	0.000000	Open	
LINK-12877	JUNCTION-10195	JUNCTION-10196	170.300000	8.000000	140	0.000000	Open	
LINK-12878	JUNCTION-10196	JUNCTION-10198	230.600000	6.000000	140	0.000000	Open	
LINK-12879	JUNCTION-10199	JUNCTION-10200	364.900000	8.000000	140	0.000000	Open	
LINK-12880	JUNCTION-10201	JUNCTION-10202	381.800000	8.000000	140	0.000000	Open	
LINK-12881	JUNCTION-10201	JUNCTION-10203	247.400000	8.000000	140	0.000000	Open	
LINK-12882	JUNCTION-10203	JUNCTION-10204	221.500000	8.000000	140	0.000000	Open	
LINK-12883	JUNCTION-12057	JUNCTION-12023	768.400000	6.000000	140	0.000000	Open	
LINK-12884	JUNCTION-10205	JUNCTION-10206	152.700000	4.000000	140	0.000000	Open	
LINK-12885	JUNCTION-10207	JUNCTION-10209	293.700000	4.000000	140	0.000000	Open	
LINK-12886	JUNCTION-10201	JUNCTION-10205	152.200000	6.000000	140	0.000000	Open	
LINK-12887	JUNCTION-10210	JUNCTION-10211	584.200000	12.000000	140	0.000000	Open	
LINK-12888	JUNCTION-10193	JUNCTION-10212	142.300000	8.000000	140	0.000000	Open	
LINK-12889	JUNCTION-10193	JUNCTION-10195	314.400000	8.000000	140	0.000000	Open	
LINK-12890	JUNCTION-10213	JUNCTION-10214	683.600000	12.000000	140	0.000000	Open	
LINK-12891	JUNCTION-10215	JUNCTION-10216	163.500000	12.000000	140	0.000000	Open	
LINK-12892	JUNCTION-10212	JUNCTION-10213	554.900000	12.000000	140	0.000000	Open	
LINK-12893	JUNCTION-12090	JUNCTION-12101	182.900000	8.000000	140	0.000000	Open	
LINK-12894	JUNCTION-10217	JUNCTION-10218	224.100000	8.000000	140	0.000000	Open	
LINK-12895	JUNCTION-10220	JUNCTION-3946	111.200000	3.000000	140	0.000000	Open	
LINK-12896	JUNCTION-3947	JUNCTION-10220	104.700000	3.000000	140	0.000000	Open	
LINK-12897	JUNCTION-10221	JUNCTION-10222	230.800000	8.000000	140	0.000000	Open	
LINK-12898	JUNCTION-10223	JUNCTION-10224	255.700000	16.000000	140	0.000000	Open	
LINK-12899	JUNCTION-10225	JUNCTION-10223	346.300000	16.000000	140	0.000000	Open	
LINK-12900	JUNCTION-10222	JUNCTION-10226	290.600000	8.000000	140	0.000000	Open	
LINK-12901	JUNCTION-10227	JUNCTION-10217	251.400000	16.000000	140	0.000000	Open	
LINK-12902	JUNCTION-10217	JUNCTION-3968	843.100000	16.000000	140	0.000000	Open	
LINK-12903	JUNCTION-10224	JUNCTION-10228	242.100000	16.000000	140	0.000000	Open	
LINK-12904	JUNCTION-11635	JUNCTION-12112	844.800000	2.000000	140	0.000000	Open	
LINK-12905	JUNCTION-10228	JUNCTION-10229	264.800000	16.000000	140	0.000000	Open	
LINK-12906	JUNCTION-10229	JUNCTION-10227	1065.800000	16.000000	140	0.000000	Open	
LINK-12907	JUNCTION-10231	JUNCTION-10225	483.900000	16.000000	140	0.000000	Open	
LINK-12908	JUNCTION-10232	JUNCTION-10231	367.000000	16.000000	140	0.000000	Open	
LINK-12909	JUNCTION-10233	JUNCTION-10226	246.900000	8.000000	140	0.000000	Open	
LINK-12910	JUNCTION-10234	JUNCTION-10235	288.500000	4.000000	140	0.000000	Open	
LINK-12911	JUNCTION-10221	JUNCTION-10236	916.800000	4.000000	140	0.000000	Open	
LINK-12912	JUNCTION-10235	JUNCTION-10236	300.800000	2.000000	140	0.000000	Open	
LINK-12913	JUNCTION-10229	JUNCTION-10237	689.600000	6.000000	140	0.000000	Open	
LINK-12914	JUNCTION-10238	JUNCTION-10239	466.900000	6.000000	140	0.000000	Open	
LINK-12915	JUNCTION-9919	JUNCTION-10052	1262.400000	6.000000	140	0.000000	Open	
LINK-12916	JUNCTION-10240	JUNCTION-10238	767.800000	6.000000	140	0.000000	Open	
LINK-12917	JUNCTION-10240	JUNCTION-10234	10.900000	6.000000	140	0.000000	Open	
LINK-12918	JUNCTION-10234	JUNCTION-10226	959.000000	4.000000	140	0.000000	Open	
LINK-12919	JUNCTION-10242	JUNCTION-9468	292.100000	6.000000	140	0.000000	Open	
LINK-12920	JUNCTION-10243	JUNCTION-10244	301.400000	6.000000	140	0.000000	Open	
LINK-12921	JUNCTION-10245	JUNCTION-10243	32.900000	6.000000	140	0.000000	Open	
LINK-12922	JUNCTION-9472	JUNCTION-10245	307.100000	6.000000	140	0.000000	Open	
LINK-12923	JUNCTION-10246	JUNCTION-10244	1325.800000	6.000000	140	0.000000	Open	
LINK-12924	JUNCTION-10245	JUNCTION-10247	329.800000	4.000000	140	0.000000	Open	
LINK-12925	JUNCTION-10243	JUNCTION-4673	1323.200000	4.000000	140	0.000000	Open	
LINK-12926	JUNCTION-12123	JUNCTION-12134	570.400000	6.000000	140	0.000000	Open	
LINK-12927	JUNCTION-10248	JUNCTION-10247	310.400000	4.000000	140	0.000000	Open	
LINK-12928	JUNCTION-10249	JUNCTION-10248	19.000000	4.000000	140	0.000000	Open	
LINK-12929	JUNCTION-10250	JUNCTION-10251	685.000000	2.000000	140	0.000000	Open	
LINK-12930	JUNCTION-10249	JUNCTION-10253	51.700000	6.000000	140	0.000000	Open	
LINK-12931	JUNCTION-10254	JUNCTION-10255	257.000000	6.000000	140	0.000000	Open	
LINK-12932	JUNCTION-10256	JUNCTION-10257	216.000000	2.000000	140	0.000000	Open	
LINK-12933	JUNCTION-10256	JUNCTION-10258	243.000000	6.000000	140	0.000000	Open	
LINK-12934	JUNCTION-10259	JUNCTION-10260	527.200000	2.000000	140	0.000000	Open	
LINK-12935	JUNCTION-10258	JUNCTION-10261	495.000000	6.000000	140	0.000000	Open	
LINK-12936	JUNCTION-10262	JUNCTION-10264	214.500000	2.000000	140	0.000000	Open	
LINK-12937	JUNCTION-11945	JUNCTION-12056	121.500000	6.000000	140	0.000000	Open	
LINK-12938	JUNCTION-12145	JUNCTION-12156	459.400000	4.000000	140	0.000000	Open	
LINK-12939	JUNCTION-10255	JUNCTION-10265	614.700000	2.000000	140	0.000000	Open	
LINK-12940	JUNCTION-10255	JUNCTION-10261	236.900000	6.000000	140	0.000000	Open	
LINK-12941	JUNCTION-10266	JUNCTION-10267	175.600000	2.000000	140	0.000000	Open	
LINK-12942	JUNCTION-10266	JUNCTION-10261	19.800000	2.000000	140	0.000000	Open	
LINK-12943	JUNCTION-10246	JUNCTION-10268	288.800000	8.000000	140	0.000000	Open	
LINK-12944	JUNCTION-10269	JUNCTION-10270	283.600000	6.000000	140	0.000000	Open	
LINK-12945	JUNCTION-10271	JUNCTION-10272	562.600000	4.000000	140	0.000000	Open	
LINK-12946	JUNCTION-10270	JUNCTION-10273	913.000000	6.000000	140	0.000000	Open	
LINK-12947	JUNCTION-10273	JUNCTION-10272	620.600000	6.000000	140	0.000000	Open	
LINK-12948	JUNCTION-10275	JUNCTION-10271	173.400000	6.000000	140	0.000000	Open	
LINK-12949	JUNCTION-12168	JUNCTION-12145	207.500000	6.000000	140	0.000000	Open	
LINK-12950	JUNCTION-10269	JUNCTION-10276	390.400000	2.000000	140	0.000000	Open	
LINK-12951	JUNCTION-10277	JUNCTION-4678	434.800000	8.000000	140	0.000000	Open	
LINK-12952	JUNCTION-10271	JUNCTION-10269	225.200000	6.000000	140	0.000000	Open	
LINK-12953	JUNCTION-10278	JUNCTION-10279	39.900000	4.000000	140	0.000000	Open	
LINK-12954	JUNCTION-10280	JUNCTION-10281	321.000000	2.000000	140	0.000000	Open	
LINK-12955	JUNCTION-10282	JUNCTION-10283	618.700000	6.000000	140	0.000000	Open	
LINK-12956	JUNCTION-10282	JUNCTION-10089	504.800000	6.000000	140	0.000000	Open	
LINK-12957	JUNCTION-10085	JUNCTION-10080	514.400000	6.000000	140	0.000000	Open	
LINK-12958	JUNCTION-10284	JUNCTION-10286	546.300000	6.000000	140	0.000000	Open	
LINK-12959	JUNCTION-10287	JUNCTION-10286	736.300000	6.000000	140	0.000000	Open	
LINK-12960	JUNCTION-12179	JUNCTION-10119	624.200000	12.000000	140	0.000000	Open	
LINK-12961	JUNCTION-10288	JUNCTION-10287	305.200000	2.000000	140	0.000000	Open	
LINK-12962	JUNCTION-10233	JUNCTION-10250	930.000000	8.000000	140	0.000000	Open	
LINK-12963	JUNCTION-10289	JUNCTION-10233	23.300000	8.000000	140	0.000000	Open	
LINK-12964	JUNCTION-10290	JUNCTION-10289	985.900000	6.000000	140	0.000000	Open	
LINK-12965	JUNCTION-10290	JUNCTION-10291	303.000000	6.000000	140	0.000000	Open	
LINK-12966	JUNCTION-10292	JUNCTION-10291	274.400000	6.000000	140	0.000000	Open	
LINK-12967	JUNCTION-10290	JUNCTION-10240	254.100000	6.000000	140	0.000000	Open	
LINK-12968	JUNCTION-10293	JUNCTION-10294	383.000000	6.000000	140	0.000000	Open	
LINK-12969	JUNCTION-10232	JUNCTION-10295	986.500000	16.000000	140	0.000000	Open	
LINK-12970	JUNCTION-10295	JUNCTION-10253	389.800000	16.000000	140	0.000000	Open	
LINK-12971	JUNCTION-12190	JUNCTION-12201	233.400000	2.000000	140	0.000000	Open	
LINK-12972	JUNCTION-10253	JUNCTION-10299	308.300000	16.000000	140	0.000000	Open	
LINK-12973	JUNCTION-10299	JUNCTION-10300	299.600000	16.000000	140	0.000000	Open	
LINK-12974	JUNCTION-10300	JUNCTION-4684	734.100000	16.000000	140	0.000000	Open	
LINK-12975	JUNCTION-10247	JUNCTION-10301	500.600000	2.000000	140	0.000000	Open	
LINK-12976	JUNCTION-10249	JUNCTION-10294	870.800000	6.000000	140	0.000000	Open	
LINK-12977	JUNCTION-10302	JUNCTION-10303	194.700000	8.000000	140	0.000000	Open	
LINK-12978	JUNCTION-10303	JUNCTION-10304	116.600000	6.000000	140	0.000000	Open	
LINK-12979	JUNCTION-10302	JUNCTION-10083	513.800000	8.000000	140	0.000000	Open	
LINK-12980	JUNCTION-10088	JUNCTION-10283	520.700000	6.000000	140	0.000000	Open	
LINK-12981	JUNCTION-10088	JUNCTION-10302	392.800000	8.000000	140	0.000000	Open	
LINK-12982	JUNCTION-11868	JUNCTION-12212	31.800000	8.000000	140	0.000000	Open	
LINK-12983	JUNCTION-9551	JUNCTION-10305	806.000000	16.000000	140	0.000000	Open	
LINK-12984	JUNCTION-9490	JUNCTION-9493	672.700000	4.000000	140	0.000000	Open	
LINK-12985	JUNCTION-10260	JUNCTION-10306	568.300000	6.000000	140	0.000000	Open	
LINK-12986	JUNCTION-10260	JUNCTION-10256	286.000000	6.000000	140	0.000000	Open	
LINK-12987	JUNCTION-10307	JUNCTION-10308	373.900000	6.000000	140	0.000000	Open	
LINK-12988	JUNCTION-10310	JUNCTION-3798	327.400000	8.000000	140	0.000000	Open	
LINK-12989	JUNCTION-10311	JUNCTION-10307	283.200000	6.000000	140	0.000000	Open	
LINK-12990	JUNCTION-10311	JUNCTION-10310	347.400000	8.000000	140	0.000000	Open	
LINK-12991	JUNCTION-10311	JUNCTION-10312	592.100000	8.000000	140	0.000000	Open	
LINK-12992	JUNCTION-10313	JUNCTION-10314	503.800000	6.000000	140	0.000000	Open	
LINK-12993	JUNCTION-12223	JUNCTION-11868	16.500000	8.000000	140	0.000000	Open	
LINK-12994	JUNCTION-10314	JUNCTION-10308	449.500000	6.000000	140	0.000000	Open	
LINK-12995	JUNCTION-10315	JUNCTION-10316	299.900000	8.000000	140	0.000000	Open	
LINK-12996	JUNCTION-10316	JUNCTION-10317	212.400000	6.000000	140	0.000000	Open	
LINK-12997	JUNCTION-10317	JUNCTION-10318	175.600000	6.000000	140	0.000000	Open	
LINK-12998	JUNCTION-10319	JUNCTION-10318	177.000000	6.000000	140	0.000000	Open	
LINK-12999	JUNCTION-10319	JUNCTION-10313	237.100000	6.000000	140	0.000000	Open	
LINK-13000	JUNCTION-10318	JUNCTION-3793	318.600000	6.000000	140	0.000000	Open	
LINK-13001	JUNCTION-10321	JUNCTION-10322	352.400000	8.000000	140	0.000000	Open	
LINK-13002	JUNCTION-10323	JUNCTION-10322	288.800000	6.000000	140	0.000000	Open	
LINK-13003	JUNCTION-10324	JUNCTION-10323	226.500000	6.000000	140	0.000000	Open	
LINK-13004	JUNCTION-12234	JUNCTION-12245	201.400000	6.000000	140	0.000000	Open	
LINK-13005	JUNCTION-10324	JUNCTION-10325	525.000000	6.000000	140	0.000000	Open	
LINK-13006	JUNCTION-10326	JUNCTION-10315	361.700000	8.000000	140	0.000000	Open	
LINK-13007	JUNCTION-3793	JUNCTION-10326	319.400000	8.000000	140	0.000000	Open	
LINK-13008	JUNCTION-10315	JUNCTION-10327	290.800000	8.000000	140	0.000000	Open	
LINK-13009	JUNCTION-10328	JUNCTION-10329	453.600000	6.000000	140	0.000000	Open	
LINK-13010	JUNCTION-10330	JUNCTION-10332	409.400000	6.000000	140	0.000000	Open	
LINK-13011	JUNCTION-10329	JUNCTION-10327	175.200000	8.000000	140	0.000000	Open	
LINK-13012	JUNCTION-10330	JUNCTION-10329	144.300000	6.000000	140	0.000000	Open	
LINK-13013	JUNCTION-10333	JUNCTION-10330	224.200000	6.000000	140	0.000000	Open	
LINK-13014	JUNCTION-10332	JUNCTION-10334	181.300000	6.000000	140	0.000000	Open	
LINK-13015	JUNCTION-12256	JUNCTION-12267	150.200000	2.000000	140	0.000000	Open	
LINK-13016	JUNCTION-10335	JUNCTION-10336	294.600000	6.000000	140	0.000000	Open	
LINK-13017	JUNCTION-10337	JUNCTION-10316	229.400000	8.000000	140	0.000000	Open	
LINK-13018	JUNCTION-10332	JUNCTION-10336	281.800000	6.000000	140	0.000000	Open	
LINK-13019	JUNCTION-10335	JUNCTION-10325	169.300000	6.000000	140	0.000000	Open	
LINK-13020	JUNCTION-10321	JUNCTION-10337	169.800000	8.000000	140	0.000000	Open	
LINK-13021	JUNCTION-10334	JUNCTION-10338	181.700000	4.000000	140	0.000000	Open	
LINK-13022	JUNCTION-10339	JUNCTION-10340	414.500000	4.000000	140	0.000000	Open	
LINK-13023	JUNCTION-10209	JUNCTION-10194	163.000000	6.000000	140	0.000000	Open	
LINK-13024	JUNCTION-10339	JUNCTION-10194	359.300000	6.000000	140	0.000000	Open	
LINK-13025	JUNCTION-10198	JUNCTION-10341	236.900000	4.000000	140	0.000000	Open	
LINK-13026	JUNCTION-12279	JUNCTION-12290	301.200000	6.000000	140	0.000000	Open	
LINK-13027	JUNCTION-10202	JUNCTION-10196	170.400000	8.000000	140	0.000000	Open	
LINK-13028	JUNCTION-4453	JUNCTION-4444	759.000000	6.000000	140	0.000000	Open	
LINK-13029	JUNCTION-5139	JUNCTION-4456	406.500000	3.000000	140	0.000000	Open	
LINK-13030	JUNCTION-10343	JUNCTION-4445	337.300000	12.000000	140	0.000000	Open	
LINK-13031	JUNCTION-10344	JUNCTION-10343	339.100000	12.000000	140	0.000000	Open	
LINK-13032	JUNCTION-10345	JUNCTION-10344	352.300000	12.000000	140	0.000000	Open	
LINK-13033	JUNCTION-10343	JUNCTION-10346	1210.900000	6.000000	140	0.000000	Open	
LINK-13034	JUNCTION-10347	JUNCTION-10346	286.500000	4.000000	140	0.000000	Open	
LINK-13035	JUNCTION-2173	JUNCTION-10344	1522.500000	4.000000	140	0.000000	Open	
LINK-13036	JUNCTION-4219	JUNCTION-10345	96.100000	12.000000	140	0.000000	Open	
LINK-13037	JUNCTION-12290	JUNCTION-11546	555.800000	8.000000	140	0.000000	Open	
LINK-13038	JUNCTION-10348	JUNCTION-4219	174.800000	6.000000	140	0.000000	Open	
LINK-13039	JUNCTION-10345	JUNCTION-2167	682.500000	4.000000	140	0.000000	Open	
LINK-13040	JUNCTION-10349	JUNCTION-10350	215.300000	8.000000	140	0.000000	Open	
LINK-13041	JUNCTION-10351	JUNCTION-10350	70.800000	12.000000	140	0.000000	Open	
LINK-13042	JUNCTION-4253	JUNCTION-4206	63.800000	12.000000	140	0.000000	Open	
LINK-13043	JUNCTION-4248	JUNCTION-4252	100.500000	12.000000	140	0.000000	Open	
LINK-13044	JUNCTION-10350	JUNCTION-4248	209.500000	12.000000	140	0.000000	Open	
LINK-13045	JUNCTION-10352	JUNCTION-4252	1233.200000	4.000000	140	0.000000	Open	
LINK-13046	JUNCTION-10349	JUNCTION-10354	663.900000	4.000000	140	0.000000	Open	
LINK-13047	JUNCTION-10354	JUNCTION-10355	386.900000	6.000000	140	0.000000	Open	
LINK-13048	JUNCTION-11723	JUNCTION-12056	515.500000	10.000000	140	0.000000	Open	
LINK-13049	JUNCTION-12301	JUNCTION-11923	611.400000	6.000000	140	0.000000	Open	
LINK-13050	JUNCTION-3682	JUNCTION-10356	497.900000	6.000000	140	0.000000	Open	
LINK-13051	JUNCTION-10357	JUNCTION-0	521.100000	6.000000	140	0.000000	Open	
LINK-13052	JUNCTION-10357	JUNCTION-4228	198.800000	4.000000	140	0.000000	Open	
LINK-13053	JUNCTION-10358	JUNCTION-10359	207.700000	6.000000	140	0.000000	Open	
LINK-13054	JUNCTION-10360	JUNCTION-10361	431.200000	6.000000	140	0.000000	Open	
LINK-13055	JUNCTION-10355	JUNCTION-10351	362.000000	12.000000	140	0.000000	Open	
LINK-13056	JUNCTION-10358	JUNCTION-10360	85.300000	12.000000	140	0.000000	Open	
LINK-13057	JUNCTION-4991	JUNCTION-10358	430.100000	12.000000	140	0.000000	Open	
LINK-13058	JUNCTION-10360	JUNCTION-10355	170.800000	12.000000	140	0.000000	Open	
LINK-13059	JUNCTION-10362	JUNCTION-3683	326.100000	12.000000	140	0.000000	Open	
LINK-13060	JUNCTION-11946	JUNCTION-12312	233.800000	12.000000	140	0.000000	Open	
LINK-13061	JUNCTION-2386	JUNCTION-4982	240.000000	12.000000	140	0.000000	Open	
LINK-13062	JUNCTION-10363	JUNCTION-4497	304.600000	6.000000	140	0.000000	Open	
LINK-13063	JUNCTION-1715	JUNCTION-10365	285.300000	6.000000	140	0.000000	Open	
LINK-13064	JUNCTION-1716	JUNCTION-10366	366.300000	6.000000	140	0.000000	Open	
LINK-13065	JUNCTION-10366	JUNCTION-10367	793.300000	4.000000	140	0.000000	Open	
LINK-13066	JUNCTION-4231	JUNCTION-4232	309.200000	6.000000	140	0.000000	Open	
LINK-13067	JUNCTION-10368	JUNCTION-10369	253.400000	4.000000	140	0.000000	Open	
LINK-13068	JUNCTION-10370	JUNCTION-4232	252.800000	6.000000	140	0.000000	Open	
LINK-13069	JUNCTION-10369	JUNCTION-4245	1166.800000	4.000000	140	0.000000	Open	
LINK-13070	JUNCTION-10369	JUNCTION-4232	28.300000	4.000000	140	0.000000	Open	
LINK-13071	JUNCTION-12323	JUNCTION-12334	340.100000	12.000000	140	0.000000	Open	
LINK-13072	JUNCTION-10371	JUNCTION-10372	267.300000	2.000000	140	0.000000	Open	
LINK-13073	JUNCTION-4991	JUNCTION-10371	241.300000	4.000000	140	0.000000	Open	
LINK-13074	JUNCTION-10373	JUNCTION-10368	1126.400000	4.000000	140	0.000000	Open	
LINK-13075	JUNCTION-4525	JUNCTION-10374	244.300000	12.000000	140	0.000000	Open	
LINK-13076	JUNCTION-10374	JUNCTION-4540	41.300000	12.000000	140	0.000000	Open	
LINK-13077	JUNCTION-3571	JUNCTION-10376	670.900000	6.000000	140	0.000000	Open	
LINK-13078	JUNCTION-4230	JUNCTION-10377	365.000000	6.000000	140	0.000000	Open	
LINK-13079	JUNCTION-10376	JUNCTION-10378	407.900000	4.000000	140	0.000000	Open	
LINK-13080	JUNCTION-10379	JUNCTION-10380	1157.300000	4.000000	140	0.000000	Open	
LINK-13081	JUNCTION-1709	JUNCTION-4502	853.600000	6.000000	140	0.000000	Open	
LINK-13082	JUNCTION-12345	JUNCTION-11946	683.800000	20.000000	140	0.000000	Open	
LINK-13083	JUNCTION-4496	JUNCTION-4502	596.100000	6.000000	140	0.000000	Open	
LINK-13084	JUNCTION-10366	JUNCTION-10381	524.700000	4.000000	140	0.000000	Open	
LINK-13085	JUNCTION-10382	JUNCTION-10383	1156.300000	4.000000	140	0.000000	Open	
LINK-13086	JUNCTION-1716	JUNCTION-10379	300.800000	6.000000	140	0.000000	Open	
LINK-13087	JUNCTION-10384	JUNCTION-10385	1105.900000	12.000000	140	0.000000	Open	
LINK-13088	JUNCTION-10387	JUNCTION-4806	137.000000	6.000000	140	0.000000	Open	
LINK-13089	JUNCTION-10388	JUNCTION-10387	524.400000	12.000000	140	0.000000	Open	
LINK-13090	JUNCTION-4760	JUNCTION-4806	86.700000	6.000000	140	0.000000	Open	
LINK-13091	JUNCTION-10388	JUNCTION-10385	232.800000	12.000000	140	0.000000	Open	
LINK-13092	JUNCTION-10389	JUNCTION-10390	767.500000	6.000000	140	0.000000	Open	
LINK-13093	JUNCTION-11957	JUNCTION-12356	477.300000	6.000000	140	0.000000	Open	
LINK-13094	JUNCTION-10391	JUNCTION-10389	278.000000	6.000000	140	0.000000	Open	
LINK-13095	JUNCTION-10392	JUNCTION-10393	194.800000	6.000000	140	0.000000	Open	
LINK-13096	JUNCTION-10394	JUNCTION-10390	253.300000	6.000000	140	0.000000	Open	
